airline,carrier_name,src,dst,dst_country,region,equipment,aircraft_name,eis_year,type_vintage_age,body,is_widebody,seats,distance_km,dest_connectivity,is_africa
ET,Ethiopian Airlines,FRA,WAW,Poland,Europe,319,Airbus A319,1996,28,narrowbody,0,124,896.2429563656945,120,0
ET,Ethiopian Airlines,FRA,ZRH,Switzerland,Europe,319,Airbus A319,1996,28,narrowbody,0,124,285.623369474241,247,0
ET,Ethiopian Airlines,GDE,JIJ,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,384.84326046352413,3,1
ET,Ethiopian Airlines,GDQ,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,421.1398588785522,109,1
ET,Ethiopian Airlines,GDQ,LLI,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,178.58656116338918,3,1
ET,Ethiopian Airlines,GIG,GRU,Brazil,South America,788,Boeing 787-8,2011,13,widebody,1,242,336.7918554806247,194,0
ET,Ethiopian Airlines,GMB,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,475.27146950946275,109,1
ET,Ethiopian Airlines,GMB,ASO,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,210.14494039493704,2,1
ET,Ethiopian Airlines,GOT,FRA,Germany,Europe,319,Airbus A319,1996,28,narrowbody,0,124,882.2247121945778,493,0
ET,Ethiopian Airlines,GOT,FRA,Germany,Europe,733,Boeing 737-300,1984,40,narrowbody,0,140,882.2247121945778,493,0
ET,Ethiopian Airlines,GRU,LFW,Togo,Africa,788,Boeing 787-8,2011,13,widebody,1,242,6136.653412724463,21,1
ET,Ethiopian Airlines,GVA,FRA,Germany,Europe,735,Boeing 737-500,1990,34,narrowbody,0,122,459.783807925491,493,0
ET,Ethiopian Airlines,HEL,ARN,Sweden,Europe,717,Boeing 717,1999,25,narrowbody,0,106,398.5689325727952,220,0
ET,Ethiopian Airlines,HEL,FRA,Germany,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,1537.9378608610136,493,0
ET,Ethiopian Airlines,HEL,FRA,Germany,Europe,321,Airbus A321,1994,30,narrowbody,0,185,1537.9378608610136,493,0
ET,Ethiopian Airlines,HGA,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,583.6129199548773,109,1
ET,Ethiopian Airlines,HKG,ADD,Ethiopia,Africa,763,Boeing 767-300,1986,38,widebody,1,218,8106.592279331137,109,1
ET,Ethiopian Airlines,HKG,ADD,Ethiopia,Africa,788,Boeing 787-8,2011,13,widebody,1,242,8106.592279331137,109,1
ET,Ethiopian Airlines,HKG,ICN,South Korea,Asia,788,Boeing 787-8,2011,13,widebody,1,242,2069.7283105905162,370,0
ET,Ethiopian Airlines,HRE,ADD,Ethiopia,Africa,788,Boeing 787-8,2011,13,widebody,1,242,3109.5825407287653,109,1
ET,Ethiopian Airlines,HRE,LLW,Malawi,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,542.9505123527044,13,1
ET,Ethiopian Airlines,HRE,LUN,Zambia,Africa,788,Boeing 787-8,2011,13,widebody,1,242,403.4300993732306,33,1
ET,Ethiopian Airlines,IAD,ADD,Ethiopia,Africa,77L,Boeing 777-200LR,2006,18,widebody,1,317,11563.13923365409,109,1
ET,Ethiopian Airlines,IAD,ADD,Ethiopia,Africa,788,Boeing 787-8,2011,13,widebody,1,242,11563.13923365409,109,1
ET,Ethiopian Airlines,ICN,BKK,Thailand,Asia,333,Airbus A330-300,1994,30,widebody,1,277,3668.677122221509,330,0
ET,Ethiopian Airlines,ICN,BKK,Thailand,Asia,772,Boeing 777-200,1995,29,widebody,1,314,3668.677122221509,330,0
ET,Ethiopian Airlines,ICN,HKG,Hong Kong,Asia,788,Boeing 787-8,2011,13,widebody,1,242,2069.7283105905162,355,0
ET,Ethiopian Airlines,JED,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1412.882467734796,109,1
ET,Ethiopian Airlines,JED,ADD,Ethiopia,Africa,752,Boeing 757-200,1983,41,narrowbody,0,200,1412.882467734796,109,1
ET,Ethiopian Airlines,JED,FRA,Germany,Europe,333,Airbus A330-300,1994,30,widebody,1,277,4131.673917552305,493,0
ET,Ethiopian Airlines,JFK,FRA,Germany,Europe,744,Boeing 747-400,1989,35,widebody,1,416,6189.4376979800945,493,0
ET,Ethiopian Airlines,JIB,ADD,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,556.0424132011303,109,1
ET,Ethiopian Airlines,JIB,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,556.0424132011303,109,1
ET,Ethiopian Airlines,JIB,DIR,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,257.014984524811,3,1
ET,Ethiopian Airlines,JIB,DIR,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,257.014984524811,3,1
ET,Ethiopian Airlines,JIJ,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,453.21186064924035,109,1
ET,Ethiopian Airlines,JIJ,DIR,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,120.4904771122286,3,1
ET,Ethiopian Airlines,JIJ,GDE,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,384.84326046352413,1,1
ET,Ethiopian Airlines,JIM,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,262.41489785204135,109,1
ET,Ethiopian Airlines,JIM,AMH,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,200.04286362640866,2,1
ET,Ethiopian Airlines,JNB,ADD,Ethiopia,Africa,77L,Boeing 777-200LR,2006,18,widebody,1,317,4068.006696272803,109,1
ET,Ethiopian Airlines,JNB,BLZ,Malawi,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1356.1698361710307,5,1
ET,Ethiopian Airlines,JNB,WDH,Namibia,Africa,319,Airbus A319,1996,28,narrowbody,0,124,1164.7170329730652,19,1
ET,Ethiopian Airlines,JNB,WDH,Namibia,Africa,320,Airbus A320,1988,36,narrowbody,0,150,1164.7170329730652,19,1
ET,Ethiopian Airlines,JNB,WDH,Namibia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1164.7170329730652,19,1
ET,Ethiopian Airlines,JRO,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,1392.8129750586352,109,1
ET,Ethiopian Airlines,JRO,ADD,Ethiopia,Africa,763,Boeing 767-300,1986,38,widebody,1,218,1392.8129750586352,109,1
ET,Ethiopian Airlines,JRO,ZNZ,Tanzania,Africa,763,Boeing 767-300,1986,38,widebody,1,218,391.3875693513873,13,1
ET,Ethiopian Airlines,JUB,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,916.2307679589946,109,1
ET,Ethiopian Airlines,JUB,ADD,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,916.2307679589946,109,1
ET,Ethiopian Airlines,KGL,ADD,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1549.9936452526993,109,1
ET,Ethiopian Airlines,KGL,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1549.9936452526993,109,1
ET,Ethiopian Airlines,KGL,BJM,Burundi,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,176.1537340831755,14,1
ET,Ethiopian Airlines,KRT,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1000.2128138632472,109,1
ET,Ethiopian Airlines,KRT,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,1000.2128138632472,109,1
ET,Ethiopian Airlines,KUL,BKK,Thailand,Asia,763,Boeing 767-300,1986,38,widebody,1,218,1220.569348054856,330,0
ET,Ethiopian Airlines,KWI,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,2446.293632989401,109,1
ET,Ethiopian Airlines,LAD,ADD,Ethiopia,Africa,77W,Boeing 777-300ER,2004,20,widebody,1,365,3456.9890073586935,109,1
ET,Ethiopian Airlines,LBV,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,3388.401367726791,109,1
ET,Ethiopian Airlines,LBV,FIH,Congo (Kinshasa),Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,859.8187821768938,28,1
ET,Ethiopian Airlines,LBV,LFW,Togo,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,1105.48810060627,21,1
ET,Ethiopian Airlines,LBV,LFW,Togo,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1105.48810060627,21,1
ET,Ethiopian Airlines,LBV,LOS,Nigeria,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,958.8956955574558,59,1
ET,Ethiopian Airlines,LBV,NSI,Cameroon,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,433.94603789697845,21,1
ET,Ethiopian Airlines,LBV,PNR,Congo (Brazzaville),Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,647.7120427554305,18,1
ET,Ethiopian Airlines,LCA,CAI,Egypt,Africa,E70,Embraer 170,2004,20,regional_jet,0,76,567.985597386133,152,1
ET,Ethiopian Airlines,LFW,ABV,Nigeria,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,733.7081430547036,30,1
ET,Ethiopian Airlines,LFW,ACC,Ghana,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,169.1075560855294,53,1
ET,Ethiopian Airlines,LFW,ADD,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,4148.408615051194,109,1
ET,Ethiopian Airlines,LFW,ADD,Ethiopia,Africa,788,Boeing 787-8,2011,13,widebody,1,242,4148.408615051194,109,1
ET,Ethiopian Airlines,LFW,BKO,Mali,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1232.9072578742837,27,1
ET,Ethiopian Airlines,LFW,CKY,Guinea,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1680.5307647764057,18,1
ET,Ethiopian Airlines,LFW,COO,Benin,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,126.68759958642458,39,1
ET,Ethiopian Airlines,LFW,DLA,Cameroon,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,967.7570651624969,47,1
ET,Ethiopian Airlines,LFW,DLA,Cameroon,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,967.7570651624969,47,1
ET,Ethiopian Airlines,LFW,GIG,Brazil,South America,788,Boeing 787-8,2011,13,widebody,1,242,5811.897262722768,96,0
ET,Ethiopian Airlines,LFW,LBV,Gabon,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1105.48810060627,24,1
ET,Ethiopian Airlines,LFW,LBV,Gabon,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,1105.48810060627,24,1
ET,Ethiopian Airlines,LFW,LOS,Nigeria,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,232.92524427167845,59,1
ET,Ethiopian Airlines,LFW,OUA,Burkina Faso,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,751.994235629612,33,1
ET,Ethiopian Airlines,LFW,OUA,Burkina Faso,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,751.994235629612,33,1
ET,Ethiopian Airlines,LHR,ADD,Ethiopia,Africa,788,Boeing 787-8,2011,13,widebody,1,242,5919.9404627534295,109,1
ET,Ethiopian Airlines,LHR,ADD,Ethiopia,Africa,77L,Boeing 777-200LR,2006,18,widebody,1,317,5919.9404627534295,109,1
ET,Ethiopian Airlines,LHR,YYZ,Canada,North America,77L,Boeing 777-200LR,2006,18,widebody,1,317,5707.053460050177,317,0
ET,Ethiopian Airlines,LIS,FRA,Germany,Europe,321,Airbus A321,1994,30,narrowbody,0,185,1873.8477699034963,493,0
ET,Ethiopian Airlines,LLI,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,333.8484850000435,109,1
ET,Ethiopian Airlines,LLI,AXU,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,242.533623045046,2,1
ET,Ethiopian Airlines,LLI,GDQ,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,178.58656116338918,2,1
ET,Ethiopian Airlines,LLW,BLZ,Malawi,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,246.1907478829558,5,1
ET,Ethiopian Airlines,LLW,BLZ,Malawi,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,246.1907478829558,5,1
ET,Ethiopian Airlines,LLW,DAR,Tanzania,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,970.49171979211,32,1
ET,Ethiopian Airlines,LLW,HRE,Zimbabwe,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,542.9505123527044,31,1
ET,Ethiopian Airlines,LLW,LUN,Zambia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,598.4956955326059,33,1
ET,Ethiopian Airlines,LOS,ADD,Ethiopia,Africa,77L,Boeing 777-200LR,2006,18,widebody,1,317,3916.3130462975687,109,1
ET,Ethiopian Airlines,LOS,LBV,Gabon,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,958.8956955574558,24,1
ET,Ethiopian Airlines,LOS,LFW,Togo,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,232.92524427167845,21,1
ET,Ethiopian Airlines,LUN,ADD,Ethiopia,Africa,788,Boeing 787-8,2011,13,widebody,1,242,2933.5561029426653,109,1
ET,Ethiopian Airlines,LUN,BLZ,Malawi,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,699.8006503541433,5,1
ET,Ethiopian Airlines,LUN,HRE,Zimbabwe,Africa,788,Boeing 787-8,2011,13,widebody,1,242,403.4300993732306,31,1
ET,Ethiopian Airlines,LUN,LLW,Malawi,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,598.4956955326059,13,1
ET,Ethiopian Airlines,LYS,FRA,Germany,Europe,733,Boeing 737-300,1984,40,narrowbody,0,140,544.9819470704073,493,0
ET,Ethiopian Airlines,LYS,FRA,Germany,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,544.9819470704073,493,0
ET,Ethiopian Airlines,LYS,FRA,Germany,Europe,321,Airbus A321,1994,30,narrowbody,0,185,544.9819470704073,493,0
ET,Ethiopian Airlines,MAD,FRA,Germany,Europe,321,Airbus A321,1994,30,narrowbody,0,185,1422.0506123137338,493,0
ET,Ethiopian Airlines,MAD,FRA,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,1422.0506123137338,493,0
ET,Ethiopian Airlines,MBA,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1449.6289674457294,109,1
ET,Ethiopian Airlines,MBA,JRO,Tanzania,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,287.57281205008354,21,1
ET,Ethiopian Airlines,MCT,ADD,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,2633.141218515835,109,1
ET,Ethiopian Airlines,MEL,SIN,Singapore,Asia,388,Airbus A380-800,2007,17,widebody,1,525,6033.041011603448,412,0
ET,Ethiopian Airlines,MLW,ACC,Ghana,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,1173.8687798687704,53,1
ET,Ethiopian Airlines,MLW,FNA,Sierra Leone,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,373.0242291979626,22,1
ET,Ethiopian Airlines,MPM,ADD,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,3938.5413044520074,109,1
ET,Ethiopian Airlines,MPM,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,3938.5413044520074,109,1
ET,Ethiopian Airlines,MQX,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,505.5889185636479,109,1
ET,Ethiopian Airlines,MQX,ADD,Ethiopia,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,505.5889185636479,109,1
ET,Ethiopian Airlines,MQX,ADD,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,505.5889185636479,109,1
ET,Ethiopian Airlines,MRS,FRA,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,776.1688672967522,493,0
ET,Ethiopian Airlines,MRS,FRA,Germany,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,776.1688672967522,493,0
ET,Ethiopian Airlines,MRS,FRA,Germany,Europe,319,Airbus A319,1996,28,narrowbody,0,124,776.1688672967522,493,0
ET,Ethiopian Airlines,MUC,FRA,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,299.0782323536317,493,0
ET,Ethiopian Airlines,MUC,FRA,Germany,Europe,319,Airbus A319,1996,28,narrowbody,0,124,299.0782323536317,493,0
ET,Ethiopian Airlines,MXP,FCO,Italy,Europe,763,Boeing 767-300,1986,38,widebody,1,218,510.776495344548,331,0
ET,Ethiopian Airlines,MXP,FRA,Germany,Europe,321,Airbus A321,1994,30,narrowbody,0,185,489.70249363278106,493,0
ET,Ethiopian Airlines,MXP,FRA,Germany,Europe,319,Airbus A319,1996,28,narrowbody,0,124,489.70249363278106,493,0
ET,Ethiopian Airlines,MXP,FRA,Germany,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,489.70249363278106,493,0
ET,Ethiopian Airlines,MXP,FRA,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,489.70249363278106,493,0
ET,Ethiopian Airlines,NBO,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1163.6126187686227,109,1
ET,Ethiopian Airlines,NBO,ADD,Ethiopia,Africa,763,Boeing 767-300,1986,38,widebody,1,218,1163.6126187686227,109,1
ET,Ethiopian Airlines,NDJ,ABV,Nigeria,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,917.6939153153197,30,1
ET,Ethiopian Airlines,NDJ,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,2620.4627511357157,109,1
ET,Ethiopian Airlines,NDJ,ADD,Ethiopia,Africa,752,Boeing 757-200,1983,41,narrowbody,0,200,2620.4627511357157,109,1
ET,Ethiopian Airlines,NDJ,ADD,Ethiopia,Africa,763,Boeing 767-300,1986,38,widebody,1,218,2620.4627511357157,109,1
ET,Ethiopian Airlines,NDJ,DLA,Cameroon,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1076.330602713472,47,1
ET,Ethiopian Airlines,NDJ,NIM,Niger,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,1401.2035806425456,17,1
ET,Ethiopian Airlines,NIM,ABV,Nigeria,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,744.5013299170201,30,1
ET,Ethiopian Airlines,NIM,ADD,Ethiopia,Africa,752,Boeing 757-200,1983,41,narrowbody,0,200,4020.991394934509,109,1
ET,Ethiopian Airlines,NIM,COO,Benin,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,792.4873121703822,39,1
ET,Ethiopian Airlines,NIM,NDJ,Chad,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,1401.2035806425456,10,1
ET,Ethiopian Airlines,NIM,OUA,Burkina Faso,Africa,752,Boeing 757-200,1983,41,narrowbody,0,200,419.75653188291676,33,1
ET,Ethiopian Airlines,NLA,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,2687.7392205102647,109,1
ET,Ethiopian Airlines,NLA,ADD,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,2687.7392205102647,109,1
ET,Ethiopian Airlines,NSI,LBV,Gabon,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,433.94603789697845,24,1
ET,Ethiopian Airlines,OSL,ARN,Sweden,Europe,736,Boeing 737-600,1998,26,narrowbody,0,110,386.52904544252607,220,0
ET,Ethiopian Airlines,OSL,ARN,Sweden,Europe,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,386.52904544252607,220,0
ET,Ethiopian Airlines,OSL,ARN,Sweden,Europe,738,Boeing 737-800,1998,26,narrowbody,0,162,386.52904544252607,220,0
ET,Ethiopian Airlines,OSL,FRA,Germany,Europe,319,Airbus A319,1996,28,narrowbody,0,124,1132.5439531409595,493,0
ET,Ethiopian Airlines,OSL,FRA,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,1132.5439531409595,493,0
ET,Ethiopian Airlines,OSL,FRA,Germany,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,1132.5439531409595,493,0
ET,Ethiopian Airlines,OTP,FRA,Germany,Europe,733,Boeing 737-300,1984,40,narrowbody,0,140,1449.0507278510602,493,0
ET,Ethiopian Airlines,OUA,ADD,Ethiopia,Africa,752,Boeing 757-200,1983,41,narrowbody,0,200,4417.015643457197,109,1
ET,Ethiopian Airlines,OUA,BKO,Mali,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,699.2746613949097,27,1
ET,Ethiopian Airlines,OUA,LFW,Togo,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,751.994235629612,21,1
ET,Ethiopian Airlines,OUA,LFW,Togo,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,751.994235629612,21,1
ET,Ethiopian Airlines,OUA,NIM,Niger,Africa,752,Boeing 757-200,1983,41,narrowbody,0,200,419.75653188291676,17,1
ET,Ethiopian Airlines,OXB,CKY,Guinea,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,340.84413638785196,18,1
ET,Ethiopian Airlines,PEK,ADD,Ethiopia,Africa,77L,Boeing 777-200LR,2006,18,widebody,1,317,8329.363163796539,109,1
ET,Ethiopian Airlines,PER,SIN,Singapore,Asia,772,Boeing 777-200,1995,29,widebody,1,314,3910.768634128117,412,0
ET,Ethiopian Airlines,PNR,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,3354.4558376873756,109,1
ET,Ethiopian Airlines,PNR,LBV,Gabon,Africa,DH8,Bombardier Dash 8,1984,40,turboprop,0,50,647.7120427554305,24,1
ET,Ethiopian Airlines,PRG,FRA,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,406.05492443316194,493,0
ET,Ethiopian Airlines,PRG,FRA,Germany,Europe,321,Airbus A321,1994,30,narrowbody,0,185,406.05492443316194,493,0
ET,Ethiopian Airlines,PVG,ADD,Ethiopia,Africa,77L,Boeing 777-200LR,2006,18,widebody,1,317,8830.82010004372,109,1
ET,Ethiopian Airlines,PVG,ADD,Ethiopia,Africa,788,Boeing 787-8,2011,13,widebody,1,242,8830.82010004372,109,1
ET,Ethiopian Airlines,RUH,ADD,Ethiopia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1963.955999719059,109,1
ET,Ethiopian Airlines,SIN,ADL,Australia,Oceania,333,Airbus A330-300,1994,30,widebody,1,277,5402.017090296615,51,0
ET,Ethiopian Airlines,SIN,AKL,New Zealand,Oceania,77W,Boeing 777-300ER,2004,20,widebody,1,365,8408.330814225812,117,0
ET,Ethiopian Airlines,SIN,BKK,Thailand,Asia,333,Airbus A330-300,1994,30,widebody,1,277,1416.9035648215136,330,0
ET,Ethiopian Airlines,SIN,BKK,Thailand,Asia,763,Boeing 767-300,1986,38,widebody,1,218,1416.9035648215136,330,0
ET,Ethiopian Airlines,SIN,BNE,Australia,Oceania,333,Airbus A330-300,1994,30,widebody,1,277,6142.693870648047,144,0
ET,Ethiopian Airlines,SIN,CHC,New Zealand,Oceania,772,Boeing 777-200,1995,29,widebody,1,314,8403.248682216637,38,0
ET,Ethiopian Airlines,SIN,DXB,United Arab Emirates,Asia,77W,Boeing 777-300ER,2004,20,widebody,1,365,5846.663255670451,354,0
ET,Ethiopian Airlines,SIN,DXB,United Arab Emirates,Asia,333,Airbus A330-300,1994,30,widebody,1,277,5846.663255670451,354,0
ET,Ethiopian Airlines,SIN,MEL,Australia,Oceania,388,Airbus A380-800,2007,17,widebody,1,525,6033.041011603448,132,0
ET,Ethiopian Airlines,SIN,PER,Australia,Oceania,333,Airbus A330-300,1994,30,widebody,1,277,3910.768634128117,90,0
ET,Ethiopian Airlines,SIN,SYD,Australia,Oceania,388,Airbus A380-800,2007,17,widebody,1,525,6293.4426079209525,202,0
ET,Ethiopian Airlines,SOF,FRA,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,1396.7368461875913,493,0
ET,Ethiopian Airlines,SOF,FRA,Germany,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,1396.7368461875913,493,0
ET,Ethiopian Airlines,SOF,FRA,Germany,Europe,319,Airbus A319,1996,28,narrowbody,0,124,1396.7368461875913,493,0
ET,Ethiopian Airlines,SSG,ADD,Ethiopia,Africa,763,Boeing 767-300,1986,38,widebody,1,218,3373.9547374324293,109,1
ET,Ethiopian Airlines,SSG,DLA,Cameroon,Africa,763,Boeing 767-300,1986,38,widebody,1,218,115.54960968348738,47,1
ET,Ethiopian Airlines,SYD,SIN,Singapore,Asia,388,Airbus A380-800,2007,17,widebody,1,525,6293.4426079209525,412,0
ET,Ethiopian Airlines,TLS,FRA,Germany,Europe,735,Boeing 737-500,1990,34,narrowbody,0,122,897.8269842058611,493,0
ET,Ethiopian Airlines,TLV,ADD,Ethiopia,Africa,763,Boeing 767-300,1986,38,widebody,1,218,2592.8107597126063,109,1
ET,Ethiopian Airlines,TXL,FRA,Germany,Europe,321,Airbus A321,1994,30,narrowbody,0,185,431.6824705951404,493,0
ET,Ethiopian Airlines,TXL,FRA,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,431.6824705951404,493,0
ET,Ethiopian Airlines,TXL,FRA,Germany,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,431.6824705951404,493,0
ET,Ethiopian Airlines,VIE,FRA,Germany,Europe,321,Airbus A321,1994,30,narrowbody,0,185,620.313130117006,493,0
ET,Ethiopian Airlines,WAW,FRA,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,896.2429563656945,493,0
ET,Ethiopian Airlines,WAW,FRA,Germany,Europe,321,Airbus A321,1994,30,narrowbody,0,185,896.2429563656945,493,0
ET,Ethiopian Airlines,WAW,FRA,Germany,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,896.2429563656945,493,0
ET,Ethiopian Airlines,WDH,JNB,South Africa,Africa,319,Airbus A319,1996,28,narrowbody,0,124,1164.7170329730652,162,1
ET,Ethiopian Airlines,WDH,JNB,South Africa,Africa,320,Airbus A320,1988,36,narrowbody,0,150,1164.7170329730652,162,1
ET,Ethiopian Airlines,WDH,JNB,South Africa,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1164.7170329730652,162,1
ET,Ethiopian Airlines,YYZ,ADD,Ethiopia,Africa,788,Boeing 787-8,2011,13,widebody,1,242,11501.403125202745,109,1
ET,Ethiopian Airlines,ZNZ,ADD,Ethiopia,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1690.8110141138623,109,1
ET,Ethiopian Airlines,ZNZ,JRO,Tanzania,Africa,763,Boeing 767-300,1986,38,widebody,1,218,391.3875693513873,21,1
